"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences"
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:444","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-03-07,"2008","03","07","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","55","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:450","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-03-08,"2008","03","08","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","71","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:474","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-05-30,"2008","05","30","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","54","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:484","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-06-14,"2008","06","14","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","78","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:504","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-07-19,"2008","07","19","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","52","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:515","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-08-23,"2008","08","23","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","102","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:546","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-10-06,"2008","10","06","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","67","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:550","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-10-07,"2008","10","07","","Dionisio Bay","","Galiano Island","British Columbia","Canada","CA","49.01333","-123.575","100","","","","","","88","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:566","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-10-10,"2008","10","10","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","104","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:579","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-12-29,"2008","12","29","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","85","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:585","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-01-03,"2009","01","03","","Galiano Wall East","","Galiano Island","British Columbia","Canada","CA","48.9498","-123.52996","100","","","","","","81","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:591","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-01-04,"2009","01","04","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","81","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:599","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-02-14,"2009","02","14","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:637","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-03-19,"2009","03","19","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","58","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:664","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-04-04,"2009","04","04","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:672","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-04-11,"2009","04","11","","Alcala Point","","Galiano Island","British Columbia","Canada","CA","49.002312","-123.590188","100","","","","","","60","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:695","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-05-30,"2009","05","30","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:705","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-06-12,"2009","06","12","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","84","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:717","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-07-04,"2009","07","04","","Alcala Point","","Galiano Island","British Columbia","Canada","CA","49.002312","-123.590188","100","","","","","","95","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:735","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-10-10,"2009","10","10","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","42","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:771","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-04-18,"2010","04","18","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","73","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:779","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-04-18,"2010","04","18","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","89","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:797","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-07-17,"2010","07","17","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","86","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:804","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-07-17,"2010","07","17","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","86","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:822","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-11-11,"2010","11","11","","Alcala Point Reefs","","Galiano Island","British Columbia","Canada","CA","49.005","-123.59","100","","","","","","73","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:833","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-11-12,"2010","11","12","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","100","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:863","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-07-31,"2011","07","31","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","78","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:892","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-03-06,"2012","03","06","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","99","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:901","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-08-09,"2012","08","09","","Alcala Point","","Galiano Island","British Columbia","Canada","CA","49.002312","-123.590188","100","","","","","","86","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:908","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-08-27,"2012","08","27","","Retreat Cove","","Galiano Island","British Columbia","Canada","CA","48.939813","-123.501514","100","","","","","","91","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:919","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-10-06,"2012","10","06","","Spotlight Cove","","Galiano Island","British Columbia","Canada","CA","48.97983","-123.568823","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Fucus distichus","L.",69155,"Chromista","Ochrophyta","Phaeophyceae","Fucales","","","","Fucaceae","Fucus","","distichus","","species","PMLS","","PMLS2021:928","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-10-09,"2012","10","09","","No Name Cove, west end","","Galiano Island","British Columbia","Canada","CA","48.921395","-123.458397","100","","","","","","91","","present","","","","","unlisted","unlisted","","","","","","",""
