field_1,Taxon,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial,National.S,latitude,longitude,geoprivacy,private_la,private_lo,id,layer,path
"8837",Tragopogon porrifolius,Tragopogon,porrifolius,,,,exotic,unlisted,,48.898778460000003,-123.407680400000004,,NA,NA,"3700978",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8838",Tragopogon porrifolius,Tragopogon,porrifolius,,,,exotic,unlisted,,48.898355270000003,-123.407707200000004,,NA,NA,"6434859",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8839",Tragopogon porrifolius,Tragopogon,porrifolius,,,,exotic,unlisted,,48.898840659999998,-123.407763799999998,,NA,NA,"13026001",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8840",Tragopogon porrifolius,Tragopogon,porrifolius,,,,exotic,unlisted,,48.898224999999996,-123.408188999999993,,NA,NA,"89033546",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8841",Tragopogon porrifolius,Tragopogon,porrifolius,,,,exotic,unlisted,,48.898569999999999,-123.407809999999998,,NA,NA,"127183224",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8842",Tragopogon porrifolius,Tragopogon,porrifolius,,,,exotic,unlisted,,48.898728329999997,-123.407669999999996,,NA,NA,"129590553",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8843",Trifolium arvense,Trifolium,arvense,,,,exotic,unlisted,,49.012177999999999,-123.573918000000006,,NA,NA,"3543095",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8844",Trifolium arvense,Trifolium,arvense,,,,exotic,unlisted,,49.013579389999997,-123.572919299999995,,NA,NA,"122904467",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8845",Trifolium arvense,Trifolium,arvense,,,,exotic,unlisted,,49.011538330000000,-123.574236700000000,,NA,NA,"123934639",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8846",Trifolium arvense,Trifolium,arvense,,,,exotic,unlisted,,49.012421420000003,-123.573500600000003,,NA,NA,"126694008",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8847",Trifolium campestre,Trifolium,campestre,,,,exotic,unlisted,,48.910836089999997,-123.395243199999996,,NA,NA,"13102174",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8848",Trifolium campestre,Trifolium,campestre,,,,exotic,unlisted,,48.897339289999998,-123.338641300000006,,NA,NA,"26288949",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8853",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.928451000000003,-123.469055999999995,,NA,NA,"2622584",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8854",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.916442000000004,-123.425903000000005,,NA,NA,"3190487",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8855",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.985883999999999,-123.559541999999993,,NA,NA,"3296572",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8856",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.896949999999997,-123.406677000000002,,NA,NA,"3311070",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8857",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.932485999999997,-123.483839000000003,,NA,NA,"3317804",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8858",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.930827999999998,-123.475641999999993,,NA,NA,"3329684",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8859",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.871721000000001,-123.310760999999999,,NA,NA,"3404549",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8860",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,49.012850899999997,-123.573103000000003,,NA,NA,"6309406",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8861",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.872082300000002,-123.312289199999995,,NA,NA,"6425058",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8863",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.867244999999997,-123.338282000000007,,NA,NA,"12259058",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8864",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.898712000000003,-123.358721000000003,,NA,NA,"12344798",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8865",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.867407739999997,-123.338571299999998,,NA,NA,"16307962",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8866",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.893488890000000,-123.406324999999995,,NA,NA,"24701331",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8867",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.872222510000000,-123.311399899999998,,NA,NA,"24712359",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8868",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.872470700000001,-123.310819199999997,,NA,NA,"24715022",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8869",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.871544440000001,-123.311638900000005,,NA,NA,"24806481",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8870",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.893700000000003,-123.403475000000000,,NA,NA,"24873211",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8871",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.872513890000000,-123.310822200000004,,NA,NA,"25048288",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8872",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.867111670000000,-123.375794999999997,,NA,NA,"25148298",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8873",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.872435619999997,-123.310806299999996,,NA,NA,"25199565",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8874",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.951836929999999,-123.516617900000000,,NA,NA,"26374322",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8875",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.897111670000001,-123.405349999999999,,NA,NA,"32119765",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8876",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.871522960000000,-123.320969500000004,,NA,NA,"45205057",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8877",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.897399999999998,-123.339338299999994,,NA,NA,"47163481",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8878",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.928767180000001,-123.469048299999997,,NA,NA,"54691899",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8879",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.867383330000003,-123.337331699999993,,NA,NA,"83098053",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8880",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.948533329999997,-123.502371699999998,,NA,NA,"90751943",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8881",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.998586809999999,-123.587992499999999,,NA,NA,"118443625",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8882",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.871605000000002,-123.311493299999995,,NA,NA,"119369427",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8883",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.897354999999997,-123.338628299999996,,NA,NA,"120494797",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8884",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.909372529999999,-123.371700000000004,,NA,NA,"120565739",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8885",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.931472220000003,-123.476769399999995,,NA,NA,"120618102",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8886",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,49.012281670000000,-123.574709999999996,,NA,NA,"123934473",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8887",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.994563329999998,-123.583588300000002,,NA,NA,"124510845",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8888",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.871658330000002,-123.312079999999995,,NA,NA,"129444246",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8889",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.870841669999997,-123.319221700000000,,NA,NA,"130426446",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8890",Trifolium dubium,Trifolium,dubium,,,,exotic,unlisted,,48.898319999999998,-123.402786699999993,,NA,NA,"137485222",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8891",Trifolium glomeratum,Trifolium,glomeratum,,,,exotic,unlisted,,48.900310830000002,-123.406890300000001,,NA,NA,"48091413",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8892",Trifolium glomeratum,Trifolium,glomeratum,,,,exotic,unlisted,,48.866360000000000,-123.350888299999994,,NA,NA,"121538569",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8893",Trifolium hybridum,Trifolium,hybridum,,,,exotic,unlisted,,48.940010229999999,-123.491779699999995,,NA,NA,"15604523",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8894",Trifolium hybridum,Trifolium,hybridum,,,,exotic,unlisted,,48.864731669999998,-123.364071699999997,,NA,NA,"85291243",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8895",Trifolium hybridum,Trifolium,hybridum,,,,exotic,unlisted,,48.870696670000001,-123.318550000000002,,NA,NA,"130438072",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8896",Trifolium incarnatum,Trifolium,incarnatum,,,,exotic,unlisted,,48.872722000000003,-123.370444000000006,,NA,NA,"13031888",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8897",Trifolium incarnatum,Trifolium,incarnatum,,,,exotic,unlisted,,48.933046670000003,-123.479278300000004,,NA,NA,"45848761",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8898",Trifolium incarnatum,Trifolium,incarnatum,,,,exotic,unlisted,,48.932205000000003,-123.479271699999998,,NA,NA,"121921218",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8899",Trifolium incarnatum,Trifolium,incarnatum,,,,exotic,unlisted,,48.867550000000001,-123.339163299999996,,NA,NA,"121932943",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8961",Trifolium pratense,Trifolium,pratense,,,,exotic,unlisted,,48.929718000000001,-123.467617000000004,,NA,NA,"2663792",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8962",Trifolium pratense,Trifolium,pratense,,,,exotic,unlisted,,48.892758000000001,-123.390733999999995,,NA,NA,"3493477",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8963",Trifolium pratense,Trifolium,pratense,,,,exotic,unlisted,,48.992375310000000,-123.575098499999996,,NA,NA,"4005344",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"8964",Trifolium pratense,Trifolium,pratense,,,,exotic,unlisted,,48.939655999999999,-123.491827000000001,,NA,NA,"13167257",obs_exotic,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_exotic.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
