"","area","Family","TaxonName","iNatTaxon","HJ_comment","FPNW_note","critical_comments","reviewed","iNat_taxon"
"425","sji","Cystopteridaceae","Cystopteris fragilis","Cystopteris fragilis","Shaded stream banks and steep, moist rocky crevices on Mt. Constitution; locally common; present on many other islands but not common.","","","","Cystopteris fragilis"
"426","sji","Cystopteridaceae","Gymnocarpium disjunctum","Gymnocarpium disjunctum","Deep, moist coniferous woods; reported by G. Sharpe from Patos island.","","","","Gymnocarpium disjunctum"
"427","sji","Dennstaedtiaceae","Pteridium aquilinum var. pubescens","Pteridium aquilinum pubescens","Partial shade to open, exposed places; common throughout. Occasional disturbed ground., exposed south facing bluffs. Forest margins and grassy meadows.","","","","Pteridium aquilinum pubescens"
"428","sji","Droseraceae","Drosera rotundifolia","Drosera rotundifolia","Locally abundant; sphagnum bogs on Orcas and San Juan; less common on Blakely.","","","","Drosera rotundifolia"
"429","sji","Dryopteridaceae","Dryopteris arguta","Dryopteris arguta","Collected once in Friday Harbour. Voucher at V labeled ""introduced?""","","","","Dryopteris arguta"
"430","sji","Dryopteridaceae","Dryopteris carthusiana","Dryopteris carthusiana","Ball Stuart Island 1978. Jones Island. Slater Sucia Island 1972.","","","","Dryopteris carthusiana"
"431","sji","Dryopteridaceae","Dryopteris expansa","Dryopteris expansa","Deep, moist coniferous woods; fairly common, often growing on rotting stumps.","","","","Dryopteris expansa"
"432","sji","Dryopteridaceae","Polystichum imbricans","Polystichum imbricans","Dunwiddie San Juan Island 2021.","","","","Polystichum imbricans"
"433","sji","Dryopteridaceae","Polystichum munitum","Polystichum munitum","Shady, moist woods, wooded hillsides, open wet forests; widespread and very common in suitable habitats. P. imbricans rocky, sunny, slopes, mostly at upper elevations, occasional.","","","","Polystichum munitum"
"434","sji","Elaeagnaceae","Shepherdia canadensis","Shepherdia canadensis","Widespread throughout; sun baked gravelly forest margins.","","","","Shepherdia canadensis"
"435","sji","Equisetaceae","Equisetum × ferrissii","Equisetum × ferrissii","Zika Sunny sand slope, Cattle Point, San Juan 2002.","not in FPNW2","","","Equisetum × ferrissii"
"436","sji","Equisetaceae","Equisetum arvense","Equisetum arvense","Common, margins, shady woods, weedy","","","","Equisetum arvense"
"437","sji","Equisetaceae","Equisetum fluviatile","Equisetum fluviatile","Present along margins of lakes on Orcas, especially Mountain Lake, and rarely Lakedale on San Juan.","","","","Equisetum fluviatile"
"438","sji","Equisetaceae","Equisetum hyemale ssp. affine","Equisetum hyemale affine","Locally abundant, glacial outwash seeps, interdune troughs, moist stream valleys.","","","","Equisetum hyemale affine"
"439","sji","Equisetaceae","Equisetum palustre","Equisetum palustre","Throughout. All collections from mid-1960s and all at PSM. No nearby collections from BC. eFlora BC no records for San Juans, Gulf Islands or Saanich Peninsula. Not cited by Sharpe & Atkinson or San Juan Floristic Atlas.","","","","Equisetum palustre"
"440","sji","Equisetaceae","Equisetum telmateia ssp. braunii","Equisetum telmateia braunii","Common, damp places","","","","Equisetum telmateia braunii"
"441","sji","Ericaceae","Allotropa virgata","Allotropa virgata","iNaturalist observation Garrison Bay, San Juan 2019.","","","","Allotropa virgata"
"442","sji","Ericaceae","Arbutus menziesii","Arbutus menziesii","Coastal bluffs and rocky uplands throughout;","","","","Arbutus menziesii"
"443","sji","Ericaceae","Arctostaphylos columbiana","Arctostaphylos columbiana","Local; rocky outcrops in pine woods on Mt Constitution. Summit of Eagle Cliff, no. ned of Cypress Island. Single large clump, badly browsed. Legler A. x-media Castle Island 2005.","","","","Arctostaphylos columbiana"
"444","sji","Ericaceae","Arctostaphylos uva-ursi","Arctostaphylos uva-ursi","Rocky, exposed slopes; rare as native but occasionally spreading from cultivation.","","","","Arctostaphylos uva-ursi"
"445","sji","Ericaceae","Chimaphila menziesii","Chimaphila menziesii","Uncommon in coniferous woods Mt Constitution; rare elsewhere.","","","","Chimaphila menziesii"
"446","sji","Ericaceae","Chimaphila umbellata ssp. umbellata","Chimaphila umbellata umbellata","Locally common, coniferous forest and scrubby edge, Mt Constitution. Rare on San Juan and other islands.","","","","Chimaphila umbellata umbellata"
"447","sji","Ericaceae","Gaultheria shallon","Gaultheria shallon","Abundant; forest and edge.","","","","Gaultheria shallon"
"448","sji","Ericaceae","Kalmia microphylla var. occidentalis","Kalmia microphylla occidentalis","Local; thicket forming on sphagnum bogs Orcas and San Juan.","","","","Kalmia microphylla occidentalis"
"449","sji","Ericaceae","Monotropa hypopitys","Monotropa hypopitys","Widespread but generally scarce in deep coniferous woods in deep humus. Several iNaturalist observations Moran State Park, Orcas. iNaturalist observations San Juan 2019, 2020.","","","","Monotropa hypopitys"
"450","sji","Ericaceae","Monotropa uniflora","Monotropa uniflora","Moist coniferous woods and scrub, rare on Mt Constitution.","","","","Monotropa uniflora"
"451","sji","Ericaceae","Orthilia secunda","Orthilia secunda","Uncommon and scattered; boggy swamp or lake edge and moist coniferous forest on Mt Constitution; rare on San Juan","","","","Orthilia secunda"
"452","sji","Ericaceae","Pterospora andromedea","Pterospora andromedea","Deep humus of coniferous forest, sometimes on edge; rare.","","","","Pterospora andromedea"
"453","sji","Ericaceae","Pyrola aphylla","Pyrola aphylla","Pyrola asarifolia reported as sometimes achlorophyllous for San Juans.","","","","Pyrola aphylla"
"454","sji","Ericaceae","Pyrola asarifolia","Pyrola asarifolia","Deep, coniferous forest; uncommon on Mt Constitution, rare elsewhere.","","","","Pyrola asarifolia"
"455","sji","Ericaceae","Pyrola chlorantha","Pyrola chlorantha","Deep, moist coniferous woods throughout Moran State Park, Orcas; mostly near Cascade and Mountain Lakes. Rare on San Juan.","","","","Pyrola chlorantha"
"456","sji","Ericaceae","Pyrola dentata","Pyrola dentata","Rare; dry, scrubby edge of coniferous fores; especially lodgepole pine on Mt Constitution and Mt Pickett.","","","","Pyrola dentata"
"457","sji","Ericaceae","Pyrola minor","Pyrola minor","Deep coniferous forest floors to moist talus or streambanks; rare; observed on Mt Constitution - no collections or recent records.","","","","Pyrola minor"
"458","sji","Ericaceae","Pyrola picta","Pyrola picta","Coniferous scrub and edge, often with salal; local in area on Mt Young, San Juan. Henderson Mt Constitution 1892.","","","","Pyrola picta"
"459","sji","Ericaceae","Rhododendron columbianum","Rhododendron columbianum","Boggy soils; rare; collected by Slater at Mountain Lake, Orcas 1970.","","","","Rhododendron columbianum"
"460","sji","Ericaceae","Rhododendron groenlandicum","Rhododendron groenlandicum","Locally common; sphagnum bogs Orcas and San Juan.","","","","Rhododendron groenlandicum"
"461","sji","Ericaceae","Rhododendron macrophyllum","Rhododendron macrophyllum","Kruckeberg logging road, Cypress Island 1967. Slater same 1964. iNaturalist observation Moran State Park, Orcas 2021.","","","","Rhododendron macrophyllum"
"462","sji","Ericaceae","Vaccinium caespitosum","Vaccinium cespitosum","Bogs and damp meadows; known from a single collection Roos 1910 from San Juan.","","","","Vaccinium cespitosum"
"463","sji","Ericaceae","Vaccinium ovatum","Vaccinium ovatum","Restricted to Point Doughty, Orcas, scrubby edge of Douglas-fir forest. Ledger Castle Island","","","","Vaccinium ovatum"
"464","sji","Ericaceae","Vaccinium oxycoccos","Vaccinium oxycoccos","Sphagnum bogs; local on San Juan and Orcas.","","","","Vaccinium oxycoccos"
"465","sji","Ericaceae","Vaccinium parvifolium","Vaccinium parvifolium","Moist woods; usually growing in decaying conifer stumps; Orcas, Blakely and northern tier of islands.","","","","Vaccinium parvifolium"
"466","sji","Ericaceae","Vaccinium uliginosum","Vaccinium uliginosum","Sphagnum bogs; rare; Summit lake and possibly Killebrew Lakes. Original collection Henderson 1892.","","","","Vaccinium uliginosum"
"467","sji","Euphorbiaceae","Euphorbia characias ssp. wulfenii","Euphorbia characias wulfenii","Zika Roche Harbour 2018. Several iNaturalist reports San Juan 2018-2020.","not in FPNW2","","","Euphorbia characias wulfenii"
"468","sji","Euphorbiaceae","Euphorbia cyparissias","Euphorbia cyparissias","Cultivated in rock gardens; occasionally escaped, especially San Juan.","","","","Euphorbia cyparissias"
"469","sji","Euphorbiaceae","Euphorbia myrsinites","Euphorbia myrsinites","Zika roadside Friday Harbour, San Juan 2021.","","","","Euphorbia myrsinites"
"470","sji","Euphorbiaceae","Euphorbia peplus","Euphorbia peplus","Weed of rich, moist soils and gardens.","","","","Euphorbia peplus"
"471","sji","Fabaceae","Acmispon americanus var. americanus","Acmispon americanus americanus","Rare; summit of Mt Constitution and a couple of sites on San Juan. Gravelly or sandy roadsides, seeps on coastal bluffs and open, vernally moist depressions.Peck near Friday Harbour Store 1923.","","","","Acmispon americanus americanus"
"472","sji","Fabaceae","Acmispon denticulatus","Acmispon denticulatus","Steep sandy bluffs along salt water and meadows, fairly common. HJ Iceberg Point.","","","","Acmispon denticulatus"
"473","sji","Fabaceae","Acmispon parviflorus","Acmispon parviflorus","Roadsides, open woods, vernal pools and moist meadows; common.","","","","Acmispon parviflorus"
"474","sji","Fabaceae","Cytisus scoparius","Cytisus scoparius","Roadsides, disturbed areas; widespread.","","","","Cytisus scoparius"
"475","sji",NA,"Laburnum anagyroides","Laburnum anagyroides","Cultivated and sometimes escaped or long persistant. All main islands.","","","",NA
"476","sji","Fabaceae","Lathyrus aphaca","Lathyrus aphaca","Introduced and naturalized on Yellow Island.","","","","Lathyrus aphaca"
"477","sji","Fabaceae","Lathyrus japonicus","Lathyrus japonicus","Common on strand throughout.","","","","Lathyrus japonicus"
"478","sji","Fabaceae","Lathyrus latifolius","Lathyrus latifolius","Roadsides and vacant lots.","","","","Lathyrus latifolius"
"479","sji","Fabaceae","Lathyrus littoralis","Lathyrus littoralis","Strand and salt marshes; rare known from Janszen 1983 collection Waldron Island.","","","","Lathyrus littoralis"
"480","sji","Fabaceae","Lathyrus nevadensis var. nevadensis","Lathyrus nevadensis nevadensis","Common in dry coniferous forest throughout.","","","","Lathyrus nevadensis nevadensis"
"481","sji","Fabaceae","Lathyrus palustris","Lathyrus palustris","Brackish marshes and saline soils; widespread but not common; Southern San Juan, Yellow-Wasp group, Orcas and northern tier of islands. Zika Stuart Island 2014.","","","","Lathyrus palustris"
"482","sji","Fabaceae","Lathyrus polyphyllus","Lathyrus polyphyllus","Open woods and moist, shadeed slopes near salt water; known from old records in the Wasp-Yellow group. No current records CPNWH.","","","","Lathyrus polyphyllus"
"483","sji","Fabaceae","Lathyrus pratensis","Lathyrus pratensis","Open woods and moist, shadeed slopes near salt water; known from old records in the Wasp-Yellow group.","","","","Lathyrus pratensis"
"484","sji","Fabaceae","Lathyrus sylvestris","Lathyrus sylvestris","Zika 2007. Orcas to Olga Road, Orcas Island, Sunny gravel roadside. Flowers pink, roadside weed.","","","","Lathyrus sylvestris"
"485","sji","Fabaceae","Lotus corniculatus","Lotus corniculatus","Common to abundant, dry mowed gravel roadside, full sun, also soggy farm fields and ditches. San Juan and Orcas.","","","","Lotus corniculatus"
"486","sji","Fabaceae","Lotus tenuis","Lotus tenuis","Disturbed open places. Lopez and San Juan.","","","","Lotus tenuis"
"487","sji","Fabaceae","Lupinus albicaulis","Lupinus albicaulis","Open, glacial outwash soils;localized at Argyle, San Juan and nearby. Possibly adventive in our area. Johansen 1946.","","","","Lupinus albicaulis"
"488","sji","Fabaceae","Lupinus arboreus","Lupinus arboreus","Inntroduced and naturalized in open, sandy soils, mostly near salt water,principally San Juan and Lopez.","","","","Lupinus arboreus"
"489","sji","Fabaceae","Lupinus bicolor","Lupinus bicolor","Gravelly prairies throughout; common. Also reported as L. polycarpus Dougl.non Guss. gravelly meadows to roadsides.","","","","Lupinus bicolor"
"490","sji","Fabaceae","Lupinus latifolius var. latifolius","Lupinus latifolius latifolius","Indigenous populations appear to be restricted to pine-fir woodlands on Mt Constitution and nearby. Road-mix forms are well established at a number of places on Orcas and San Juan.","","","","Lupinus latifolius latifolius"
"491","sji","Fabaceae","Lupinus littoralis","Lupinus littoralis","Strand, dominant in sandy area near Cattle Point light.","","","","Lupinus littoralis"
"492","sji","Fabaceae","Lupinus microcarpus var. microcarpus","Lupinus microcarpus microcarpus","South facing gravelly meadows or clay banks; locally abundant but scattered from San Juan, Lopez and the southern islets to Sucia.","","","","Lupinus microcarpus microcarpus"
"493","sji","Fabaceae","Medicago lupulina","Medicago lupulina","Common introduced weed.","","","","Medicago lupulina"
"494","sji","Fabaceae","Medicago sativa","Medicago sativa","Common to abundant.","","","","Medicago sativa"
"495","sji","Fabaceae","Melilotus albus","Melilotus albus","Common,largly confined toroadsides.","","","","Melilotus albus"
"496","sji","Fabaceae","Melilotus officinalis","Melilotus officinalis","Occasional, chiefly Lopez and San Juan.","","","","Melilotus officinalis"
"497","sji","Fabaceae","Oxytropis campestris var. spicata","Oxytropis campestris spicata","Rare and local; rocky benchland near Iceberg Point. Usually at high elevation. Reported as O.monticola Gray ssp. m.","","","","Oxytropis campestris spicata"
"498","sji","Fabaceae","Rupertia physodes","Rupertia physodes","Rare; dry, gravelly soils in open woods or edges. Collected by Lyall 1858. Since relocated at Mt Young and Yacht Haven Rd, West San Juan. Also Turtleback Range, Orcas. Johansen NW of Friday Harbour 1947. Peck NW of Friday Harbour 1923.","","","","Rupertia physodes"
"499","sji","Fabaceae","Securigera varia","Securigera varia","Roadsides and towns; occasional.","","","","Securigera varia"
"500","sji","Fabaceae","Trifolium arvense","Trifolium arvense","Baker Eastsound, Orcas 1954. Atrkinson San Juan 1986.","","","","Trifolium arvense"
